URL;Season;Match_ID;Home;Away;Attendance
https://ligue1.com/fr/match-sheet/l1_championship_match_72637/infos;2024_2025;72637;Reims;Auxerre;15474
https://ligue1.com/fr/match-sheet/l1_championship_match_72638/infos;2024_2025;72638;Rennes;Paris SG;28550
https://ligue1.com/fr/match-sheet/l1_championship_match_72639/infos;2024_2025;72639;Toulouse;Monaco;25593
https://ligue1.com/fr/match-sheet/l1_championship_match_72640/infos;2024_2025;72640;Angers;Monaco;11116
https://ligue1.com/fr/match-sheet/l1_championship_match_72641/infos;2024_2025;72641;Brest;Reims;14517
https://ligue1.com/fr/match-sheet/l1_championship_match_72642/infos;2024_2025;72642;Lens;Rennes;38182
https://ligue1.com/fr/match-sheet/l1_championship_match_72643/infos;2024_2025;72643;Lyon;Le Havre;46492
https://ligue1.com/fr/match-sheet/l1_championship_match_72644/infos;2024_2025;72644;Montpellier;Saint Etienne;14358
https://ligue1.com/fr/match-sheet/l1_championship_match_72645/infos;2024_2025;72645;Nantes;Lille;28621
https://ligue1.com/fr/match-sheet/l1_championship_match_72646/infos;2024_2025;72646;Nice;Auxerre;18640
https://ligue1.com/fr/match-sheet/l1_championship_match_72647/infos;2024_2025;72647;Paris SG;Marseille;47926
https://ligue1.com/fr/match-sheet/l1_championship_match_72648/infos;2024_2025;72648;Strasbourg;Toulouse;19128
https://ligue1.com/fr/match-sheet/l1_championship_match_72649/infos;2024_2025;72649;Angers;Rennes;11700
https://ligue1.com/fr/match-sheet/l1_championship_match_72650/infos;2024_2025;72650;Auxerre;Montpellier;16558
https://ligue1.com/fr/match-sheet/l1_championship_match_72651/infos;2024_2025;72651;Le Havre;Nantes;20426
https://ligue1.com/fr/match-sheet/l1_championship_match_72652/infos;2024_2025;72652;Lille;Lens;48197
https://ligue1.com/fr/match-sheet/l1_championship_match_72653/infos;2024_2025;72653;Monaco;Nice;11564
https://ligue1.com/fr/match-sheet/l1_championship_match_72654/infos;2024_2025;72654;Reims;Marseille;20213
https://ligue1.com/fr/match-sheet/l1_championship_match_72655/infos;2024_2025;72655;Saint Etienne;Paris SG;37108
https://ligue1.com/fr/match-sheet/l1_championship_match_72656/infos;2024_2025;72656;Strasbourg;Lyon;19496
https://ligue1.com/fr/match-sheet/l1_championship_match_72657/infos;2024_2025;72657;Toulouse;Brest;24418
https://ligue1.com/fr/match-sheet/l1_championship_match_72658/infos;2024_2025;72658;Brest;Monaco;14713
https://ligue1.com/fr/match-sheet/l1_championship_match_72659/infos;2024_2025;72659;Lens;Saint Etienne;38223
https://ligue1.com/fr/match-sheet/l1_championship_match_72660/infos;2024_2025;72660;Lyon;Lille;53771
https://ligue1.com/fr/match-sheet/l1_championship_match_72661/infos;2024_2025;72661;Marseille;Toulouse;64320
https://ligue1.com/fr/match-sheet/l1_championship_match_72662/infos;2024_2025;72662;Montpellier;Le Havre;10146
https://ligue1.com/fr/match-sheet/l1_championship_match_72663/infos;2024_2025;72663;Nice;Nantes;20585
https://ligue1.com/fr/match-sheet/l1_championship_match_72664/infos;2024_2025;72664;Paris SG;Angers;47736
https://ligue1.com/fr/match-sheet/l1_championship_match_72665/infos;2024_2025;72665;Reims;Strasbourg;16254
